Title,Price,Ad URL,Local Folder
"1-к. квартира, 31,2 м², 1/9 эт.",5 250 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_312_m_19_et._3898062160,"dataset_images/1-к. квартира, 31,2 м², 1-9 эт."
"1-к. квартира, 37,8 м², 7/17 эт.",8 850 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_378_m_717_et._3391402942,"dataset_images/1-к. квартира, 37,8 м², 7-17 эт."
"3-к. квартира, 90,3 м², 12/17 эт.",13 650 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_903_m_1217_et._3311608213,"dataset_images/3-к. квартира, 90,3 м², 12-17 эт."
"1-к. квартира, 44,5 м², 2/16 эт.",8 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_445_m_216_et._3681139405,"dataset_images/1-к. квартира, 44,5 м², 2-16 эт."
"3-к. квартира, 60,3 м², 7/9 эт.",8 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_603_m_79_et._3737007756,"dataset_images/3-к. квартира, 60,3 м², 7-9 эт."
"3-к. квартира, 58,3 м², 5/5 эт.",9 280 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_583_m_55_et._3695346855,"dataset_images/3-к. квартира, 58,3 м², 5-5 эт."
"2-к. квартира, 53 м², 14/14 эт.",9 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53_m_1414_et._3834118560,"dataset_images/2-к. квартира, 53 м², 14-14 эт."
"3-к. квартира, 69,3 м², 4/16 эт.",12 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_693_m_416_et._3369171829,"dataset_images/3-к. квартира, 69,3 м², 4-16 эт."
"2-к. квартира, 60,6 м², 10/10 эт.",8 350 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_606_m_1010_et._3897748667,"dataset_images/2-к. квартира, 60,6 м², 10-10 эт."
"3-к. квартира, 73 м², 2/7 эт.",20 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_73_m_27_et._3572257436,"dataset_images/3-к. квартира, 73 м², 2-7 эт."
"Квартира-студия, 21 м², 16/24 эт.",4 950 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_21_m_1624_et._3780591553,"dataset_images/Квартира-студия, 21 м², 16-24 эт."
"1-к. квартира, 39 м², 13/18 эт.",5 990 000 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_39_m_1318_et._3822184890,"dataset_images/1-к. квартира, 39 м², 13-18 эт."
"2-к. квартира, 52,4 м², 3/12 эт.",9 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_524_m_312_et._2824471995,"dataset_images/2-к. квартира, 52,4 м², 3-12 эт."
"3-к. квартира, 61 м², 4/5 эт.",8 380 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_61_m_45_et._2109917383,"dataset_images/3-к. квартира, 61 м², 4-5 эт."
"3-к. квартира, 100,7 м², 5/10 эт.",38 950 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1007_m_510_et._3481613998,"dataset_images/3-к. квартира, 100,7 м², 5-10 эт."
"3-к. квартира, 74,4 м², 7/9 эт.",14 680 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_744_m_79_et._3092431384,"dataset_images/3-к. квартира, 74,4 м², 7-9 эт."
"2-к. квартира, 52,8 м², 4/5 эт.",6 500 000 ₽,https://www.avito.ru/vsevolozhsk/kvartiry/2-k._kvartira_528_m_45_et._3948035784,"dataset_images/2-к. квартира, 52,8 м², 4-5 эт."
"1-к. квартира, 41 м², 3/4 эт.",7 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_41_m_34_et._3548664706,"dataset_images/1-к. квартира, 41 м², 3-4 эт."
"2-к. квартира, 54 м², 1/10 эт.",9 380 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54_m_110_et._3725820658,"dataset_images/2-к. квартира, 54 м², 1-10 эт."
"2-к. квартира, 54,2 м², 12/12 эт.",8 900 000 ₽,https://www.avito.ru/murino/kvartiry/2-k._kvartira_542_m_1212_et._3541447275,"dataset_images/2-к. квартира, 54,2 м², 12-12 эт."
"1-к. квартира, 40,4 м², 3/5 эт.",4 500 000 ₽,https://www.avito.ru/annino/kvartiry/1-k._kvartira_404_m_35_et._3884197052,"dataset_images/1-к. квартира, 40,4 м², 3-5 эт."
"2-к. квартира, 52,9 м², 4/5 эт.",4 500 000 ₽,https://www.avito.ru/ivangorod/kvartiry/2-k._kvartira_529_m_45_et._3773848102,"dataset_images/2-к. квартира, 52,9 м², 4-5 эт."
"4-к. квартира, 96,2 м², 4/4 эт.",10 500 000 ₽,https://www.avito.ru/gatchina/kvartiry/4-k._kvartira_962_m_44_et._2045358640,"dataset_images/4-к. квартира, 96,2 м², 4-4 эт."
"1-к. квартира, 40,8 м², 7/12 эт.",7 990 000 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_408_m_712_et._3548475526,"dataset_images/1-к. квартира, 40,8 м², 7-12 эт."
"2-к. квартира, 42 м², 1/2 эт.",2 290 000 ₽,https://www.avito.ru/volosovo/kvartiry/2-k._kvartira_42_m_12_et._3279205534,"dataset_images/2-к. квартира, 42 м², 1-2 эт."
"1-к. квартира, 42,6 м², 1/4 эт.",9 250 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_426_m_14_et._3764016357,"dataset_images/1-к. квартира, 42,6 м², 1-4 эт."
"2-к. квартира, 60 м², 3/8 эт.",14 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60_m_38_et._3501512719,"dataset_images/2-к. квартира, 60 м², 3-8 эт."
"2-к. квартира, 65,4 м², 21/22 эт.",15 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_654_m_2122_et._3777528414,"dataset_images/2-к. квартира, 65,4 м², 21-22 эт."
"3-к. квартира, 85 м², 5/21 эт.",22 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_85_m_521_et._3559869524,"dataset_images/3-к. квартира, 85 м², 5-21 эт."
"1-к. квартира, 40 м², 4/16 эт.",8 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_40_m_416_et._3694201645,"dataset_images/1-к. квартира, 40 м², 4-16 эт."
"1-к. квартира, 36,8 м², 10/14 эт.",8 690 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_368_m_1014_et._3220279065,"dataset_images/1-к. квартира, 36,8 м², 10-14 эт."
"4-к. квартира, 129,2 м², 1/9 эт.",21 970 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1292_m_19_et._3572809714,"dataset_images/4-к. квартира, 129,2 м², 1-9 эт."
"3-к. квартира, 66 м², 4/5 эт.",13 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_66_m_45_et._3635978350,"dataset_images/3-к. квартира, 66 м², 4-5 эт."
"1-к. квартира, 31 м², 5/5 эт.",6 950 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_55_et._3651861553,"dataset_images/1-к. квартира, 31 м², 5-5 эт."
"1-к. квартира, 31 м², 2/9 эт.",6 150 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_29_et._2588716640,"dataset_images/1-к. квартира, 31 м², 2-9 эт."
"Квартира-студия, 27,2 м², 12/12 эт.",3 988 963 ₽,https://www.avito.ru/annino/kvartiry/kvartira-studiya_272_m_1212_et._3110359878,"dataset_images/Квартира-студия, 27,2 м², 12-12 эт."
"1-к. квартира, 31 м², 3/5 эт.",6 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_35_et._3646693905,"dataset_images/1-к. квартира, 31 м², 3-5 эт."
"Квартира-студия, 28 м², 6/12 эт.",5 200 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_28_m_612_et._2865282256,"dataset_images/Квартира-студия, 28 м², 6-12 эт."
"1-к. квартира, 39,2 м², 21/25 эт.",8 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_392_m_2125_et._3759799298,"dataset_images/1-к. квартира, 39,2 м², 21-25 эт."
"1-к. квартира, 34,9 м², 4/5 эт.",6 061 288 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_349_m_45_et._3335731355,"dataset_images/1-к. квартира, 34,9 м², 4-5 эт."
"3-к. квартира, 58,3 м², 1/5 эт.",10 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_583_m_15_et._3745029127,"dataset_images/3-к. квартира, 58,3 м², 1-5 эт."
"2-к. квартира, 59,7 м², 22/23 эт.",10 700 000 ₽,https://www.avito.ru/kudrovo/kvartiry/2-k._kvartira_597_m_2223_et._3876597527,"dataset_images/2-к. квартира, 59,7 м², 22-23 эт."
"3-к. квартира, 61,6 м², 3/9 эт.",8 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_616_m_39_et._2320371913,"dataset_images/3-к. квартира, 61,6 м², 3-9 эт."
"2-к. квартира, 63,3 м², 19/27 эт.",11 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_633_m_1927_et._3559919236,"dataset_images/2-к. квартира, 63,3 м², 19-27 эт."
"1-к. квартира, 50,9 м², 16/16 эт.",13 499 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_509_m_1616_et._3664768925,"dataset_images/1-к. квартира, 50,9 м², 16-16 эт."
"Квартира-студия, 23,2 м², 12/24 эт.",5 890 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_232_m_1224_et._3614853916,"dataset_images/Квартира-студия, 23,2 м², 12-24 эт."
"1-к. квартира, 32,3 м², 11/22 эт.",5 770 000 ₽,https://www.avito.ru/kudrovo/kvartiry/1-k._kvartira_323_m_1122_et._3000407404,"dataset_images/1-к. квартира, 32,3 м², 11-22 эт."
"Квартира-студия, 25,6 м², 16/16 эт.",8 650 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_256_m_1616_et._3782974457,"dataset_images/Квартира-студия, 25,6 м², 16-16 эт."
"Квартира-студия, 12 м², 2/5 эт.",2 115 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_12_m_25_et._3770344025,"dataset_images/Квартира-студия, 12 м², 2-5 эт."
"2-к. квартира, 60,4 м², 4/25 эт.",10 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_604_m_425_et._3744074816,"dataset_images/2-к. квартира, 60,4 м², 4-25 эт."
"Квартира-студия, 30 м², 14/16 эт.",5 050 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_1416_et._4098504288,"dataset_images/Квартира-студия, 30 м², 14-16 эт."
"2-к. квартира, 46,6 м², 1/9 эт.",6 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_466_m_19_et._4098385518,"dataset_images/2-к. квартира, 46,6 м², 1-9 эт."
"1-к. квартира, 30,6 м², 17/18 эт.",4 990 000 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_306_m_1718_et._3896101813,"dataset_images/1-к. квартира, 30,6 м², 17-18 эт."
"1-к. квартира, 29,3 м², 3/9 эт.",5 856 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_293_m_39_et._3501125176,"dataset_images/1-к. квартира, 29,3 м², 3-9 эт."
"Квартира-студия, 27 м², 15/25 эт.",5 000 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_27_m_1525_et._1054209952,"dataset_images/Квартира-студия, 27 м², 15-25 эт."
"2-к. квартира, 48,3 м², 3/12 эт.",9 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_483_m_312_et._3486166818,"dataset_images/2-к. квартира, 48,3 м², 3-12 эт."
"Квартира-студия, 24 м², 18/19 эт.",5 000 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_24_m_1819_et._2982897471,"dataset_images/Квартира-студия, 24 м², 18-19 эт."
"2-к. квартира, 62 м², 11/18 эт.",9 750 000 ₽,https://www.avito.ru/kudrovo/kvartiry/2-k._kvartira_62_m_1118_et._3607449678,"dataset_images/2-к. квартира, 62 м², 11-18 эт."
"3-к. квартира, 63,4 м², 2/5 эт.",1 980 000 ₽,https://www.avito.ru/slantsy/kvartiry/3-k._kvartira_634_m_25_et._3768731170,"dataset_images/3-к. квартира, 63,4 м², 2-5 эт."
"2-к. квартира, 80 м², 25/25 эт.",21 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_80_m_2525_et._3647081325,"dataset_images/2-к. квартира, 80 м², 25-25 эт."
"1-к. квартира, 32 м², 4/5 эт.",2 500 000 ₽,https://www.avito.ru/voyskovitsy/kvartiry/1-k._kvartira_32_m_45_et._2880679452,"dataset_images/1-к. квартира, 32 м², 4-5 эт."
"2-к. квартира, 50,8 м², 7/24 эт.",7 700 000 ₽,https://www.avito.ru/murino/kvartiry/2-k._kvartira_508_m_724_et._3624227890,"dataset_images/2-к. квартира, 50,8 м², 7-24 эт."
"3-к. квартира, 70 м², 1/2 эт.",3 600 000 ₽,https://www.avito.ru/naziya/kvartiry/3-k._kvartira_70_m_12_et._3549486484,"dataset_images/3-к. квартира, 70 м², 1-2 эт."
"3-к. квартира, 118,6 м², 4/8 эт.",37 952 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1186_m_48_et._3953786383,"dataset_images/3-к. квартира, 118,6 м², 4-8 эт."
"3-к. квартира, 79,8 м², 3/5 эт.",17 490 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_798_m_35_et._2466462022,"dataset_images/3-к. квартира, 79,8 м², 3-5 эт."
"2-к. квартира, 57 м², 9/12 эт.",12 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57_m_912_et._2507256028,"dataset_images/2-к. квартира, 57 м², 9-12 эт."
"1-к. квартира, 31 м², 3/4 эт.",4 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_34_et._3560078331,"dataset_images/1-к. квартира, 31 м², 3-4 эт."
"3-к. квартира, 75 м², 3/9 эт.",9 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_75_m_39_et._2734511266,"dataset_images/3-к. квартира, 75 м², 3-9 эт."
"2-к. квартира, 55,1 м², 3/5 эт.",15 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_551_m_35_et._3613877117,"dataset_images/2-к. квартира, 55,1 м², 3-5 эт."
"1-к. квартира, 36,5 м², 4/20 эт.",9 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_365_m_420_et._1819637875,"dataset_images/1-к. квартира, 36,5 м², 4-20 эт."
"Квартира-студия, 28 м², 17/25 эт.",4 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_28_m_1725_et._1863885207,"dataset_images/Квартира-студия, 28 м², 17-25 эт."
"2-к. квартира, 45 м², 4/5 эт.",7 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_45_et._3773328973,"dataset_images/2-к. квартира, 45 м², 4-5 эт."
"2-к. квартира, 47,6 м², 3/9 эт.",6 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_476_m_39_et._3790596539,"dataset_images/2-к. квартира, 47,6 м², 3-9 эт."
"3-к. квартира, 65,7 м², 3/9 эт.",11 999 999 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_657_m_39_et._3782656813,"dataset_images/3-к. квартира, 65,7 м², 3-9 эт."
"3-к. квартира, 75,2 м², 14/16 эт.",9 999 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_752_m_1416_et._3884004387,"dataset_images/3-к. квартира, 75,2 м², 14-16 эт."
"Квартира-студия, 23,7 м², 8/12 эт.",4 300 000 ₽,https://www.avito.ru/kudrovo/kvartiry/kvartira-studiya_237_m_812_et._3773849553,"dataset_images/Квартира-студия, 23,7 м², 8-12 эт."
"1-к. квартира, 34 м², 1/9 эт.",7 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_34_m_19_et._2028018167,"dataset_images/1-к. квартира, 34 м², 1-9 эт."
"1-к. квартира, 51,7 м², 11/11 эт.",13 999 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_517_m_1111_et._2736129747,"dataset_images/1-к. квартира, 51,7 м², 11-11 эт."
"1-к. квартира, 34,7 м², 6/20 эт.",9 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_347_m_620_et._3323234666,"dataset_images/1-к. квартира, 34,7 м², 6-20 эт."
"3-к. квартира, 60,3 м², 4/9 эт.",9 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_603_m_49_et._3377624170,"dataset_images/3-к. квартира, 60,3 м², 4-9 эт."
"1-к. квартира, 30,8 м², 6/7 эт.",5 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_308_m_67_et._4193734376,"dataset_images/1-к. квартира, 30,8 м², 6-7 эт."
"1-к. квартира, 32,8 м², 8/12 эт.",6 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_328_m_812_et._3500690319,"dataset_images/1-к. квартира, 32,8 м², 8-12 эт."
"1-к. квартира, 36 м², 23/28 эт.",7 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_2328_et._3685167679,"dataset_images/1-к. квартира, 36 м², 23-28 эт."
"Квартира-студия, 23 м², 2/7 эт.",4 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_27_et._3715591537,"dataset_images/Квартира-студия, 23 м², 2-7 эт."
"1-к. квартира, 38,8 м², 11/14 эт.",6 650 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_388_m_1114_et._3501461213,"dataset_images/1-к. квартира, 38,8 м², 11-14 эт."
"4-к. квартира, 49 м², 1/5 эт.",7 350 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_49_m_15_et._3714745668,"dataset_images/4-к. квартира, 49 м², 1-5 эт."
"1-к. квартира, 28,8 м², 24/24 эт.",6 350 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_288_m_2424_et._3715426662,"dataset_images/1-к. квартира, 28,8 м², 24-24 эт."
"Квартира-студия, 24,5 м², 5/24 эт.",4 800 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_245_m_524_et._2897577577,"dataset_images/Квартира-студия, 24,5 м², 5-24 эт."
"3-к. квартира, 69,4 м², 9/10 эт.",11 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_694_m_910_et._3486896868,"dataset_images/3-к. квартира, 69,4 м², 9-10 эт."
"2-к. квартира, 46,4 м², 3/17 эт.",10 000 000 ₽,https://www.avito.ru/kudrovo/kvartiry/2-k._kvartira_464_m_317_et._3824016672,"dataset_images/2-к. квартира, 46,4 м², 3-17 эт."
"1-к. квартира, 29,8 м², 2/2 эт.",2 000 000 ₽,https://www.avito.ru/kuzmolovskiy/kvartiry/1-k._kvartira_298_m_22_et._3749372300,"dataset_images/1-к. квартира, 29,8 м², 2-2 эт."
"1-к. квартира, 37 м², 4/5 эт.",1 640 000 ₽,https://www.avito.ru/slantsy/kvartiry/1-k._kvartira_37_m_45_et._3141587585,"dataset_images/1-к. квартира, 37 м², 4-5 эт."
"Квартира-студия, 26,2 м², 8/18 эт.",3 950 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_262_m_818_et._2751356136,"dataset_images/Квартира-студия, 26,2 м², 8-18 эт."
"Квартира-студия, 22 м², 2/6 эт.",4 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_22_m_26_et._3735490017,"dataset_images/Квартира-студия, 22 м², 2-6 эт."
"1-к. квартира, 31 м², 2/3 эт.",2 500 000 ₽,https://www.avito.ru/kommynary/kvartiry/1-k._kvartira_31_m_23_et._3725816697,"dataset_images/1-к. квартира, 31 м², 2-3 эт."
"1-к. квартира, 36,9 м², 5/18 эт.",6 790 000 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_369_m_518_et._3569982526,"dataset_images/1-к. квартира, 36,9 м², 5-18 эт."
"1-к. квартира, 38,4 м², 12/14 эт.",6 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_384_m_1214_et._3735475437,"dataset_images/1-к. квартира, 38,4 м², 12-14 эт."
"1-к. квартира, 37 м², 16/20 эт.",6 000 000 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_37_m_1620_et._3540777725,"dataset_images/1-к. квартира, 37 м², 16-20 эт."
"1-к. квартира, 34,5 м², 12/14 эт.",7 100 000 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_345_m_1214_et._3866322814,"dataset_images/1-к. квартира, 34,5 м², 12-14 эт."
"Квартира-студия, 22,4 м², 2/3 эт.",6 340 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_224_m_23_et._3715373329,"dataset_images/Квартира-студия, 22,4 м², 2-3 эт."
"Квартира-студия, 22 м², 2/6 эт.",5 166 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_22_m_26_et._3685717204,"dataset_images/Квартира-студия, 22 м², 2-6 эт."
"1-к. квартира, 30 м², 18/19 эт.",5 999 999 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_30_m_1819_et._3615040721,"dataset_images/1-к. квартира, 30 м², 18-19 эт."
"3-к. квартира, 122,7 м², 5/8 эт.",54 349 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1227_m_58_et._3898198844,"dataset_images/3-к. квартира, 122,7 м², 5-8 эт."
"Доля в квартира-студии, 13 м², 4/6 эт.",1 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/dolya_v_kvartira-studii_13_m_46_et._3757634120,"dataset_images/Доля в квартира-студии, 13 м², 4-6 эт."
"1-к. квартира, 31 м², 3/5 эт.",5 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_35_et._3844300172,"dataset_images/1-к. квартира, 31 м², 3-5 эт."
"2-к. квартира, 47,2 м², 6/9 эт.",10 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_472_m_69_et._3651031398,"dataset_images/2-к. квартира, 47,2 м², 6-9 эт."
"2-к. квартира, 56,5 м², 1/5 эт.",11 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_565_m_15_et._2652100202,"dataset_images/2-к. квартира, 56,5 м², 1-5 эт."
"2-к. квартира, 49,3 м², 2/5 эт.",5 300 000 ₽,https://www.avito.ru/sertolovo/kvartiry/2-k._kvartira_493_m_25_et._3402795208,"dataset_images/2-к. квартира, 49,3 м², 2-5 эт."
"2-к. квартира, 45,9 м², 2/5 эт.",7 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459_m_25_et._3782918243,"dataset_images/2-к. квартира, 45,9 м², 2-5 эт."
"1-к. квартира, 38 м², 14/15 эт.",4 750 000 ₽,https://www.avito.ru/bugry/kvartiry/1-k._kvartira_38_m_1415_et._3749528568,"dataset_images/1-к. квартира, 38 м², 14-15 эт."
"2-к. квартира, 42 м², 3/5 эт.",12 750 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42_m_35_et._3751328706,"dataset_images/2-к. квартира, 42 м², 3-5 эт."
"1-к. квартира, 33 м², 9/9 эт.",5 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_99_et._2463218106,"dataset_images/1-к. квартира, 33 м², 9-9 эт."
"2-к. квартира, 70 м², 14/15 эт.",16 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_70_m_1415_et._982173567,"dataset_images/2-к. квартира, 70 м², 14-15 эт."
"2-к. квартира, 51 м², 5/5 эт.",11 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51_m_55_et._2718642355,"dataset_images/2-к. квартира, 51 м², 5-5 эт."
"1-к. квартира, 29,8 м², 3/5 эт.",5 550 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_298_m_35_et._3849876062,"dataset_images/1-к. квартира, 29,8 м², 3-5 эт."
"3-к. квартира, 111 м², 6/7 эт.",43 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_111_m_67_et._3584643144,"dataset_images/3-к. квартира, 111 м², 6-7 эт."
"2-к. квартира, 42,3 м², 4/5 эт.",7 350 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_423_m_45_et._3670150003,"dataset_images/2-к. квартира, 42,3 м², 4-5 эт."
"2-к. квартира, 56 м², 1/5 эт.",15 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56_m_15_et._3426791531,"dataset_images/2-к. квартира, 56 м², 1-5 эт."
"2-к. квартира, 66,5 м², 3/19 эт.",9 300 000 ₽,https://www.avito.ru/murino/kvartiry/2-k._kvartira_665_m_319_et._2889709302,"dataset_images/2-к. квартира, 66,5 м², 3-19 эт."
"1-к. квартира, 30 м², 5/5 эт.",5 550 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_30_m_55_et._3600727242,"dataset_images/1-к. квартира, 30 м², 5-5 эт."
"2-к. квартира, 55 м², 1/5 эт.",10 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55_m_15_et._2358915870,"dataset_images/2-к. квартира, 55 м², 1-5 эт."
"2-к. квартира, 43,5 м², 3/5 эт.",4 750 000 ₽,https://www.avito.ru/lagolovo/kvartiry/2-k._kvartira_435_m_35_et._3646803845,"dataset_images/2-к. квартира, 43,5 м², 3-5 эт."
"3-к. квартира, 52,3 м², 3/5 эт.",7 495 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_523_m_35_et._3620598578,"dataset_images/3-к. квартира, 52,3 м², 3-5 эт."
"1-к. квартира, 29,3 м², 7/9 эт.",7 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_293_m_79_et._3877664889,"dataset_images/1-к. квартира, 29,3 м², 7-9 эт."
"2-к. квартира, 44,8 м², 1/5 эт.",5 850 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448_m_15_et._3595302198,"dataset_images/2-к. квартира, 44,8 м², 1-5 эт."
"2-к. квартира, 58,3 м², 25/25 эт.",10 650 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_583_m_2525_et._3877850788,"dataset_images/2-к. квартира, 58,3 м², 25-25 эт."
